/home/datadons/.local/lib/python3.8/site-packages/gensim/similarities/__init__.py:15: UserWarning: The gensim.similarities.levenshtein submodule is disabled, because the optional Levenshtein package <https://pypi.org/project/python-Levenshtein/> is unavailable. Install Levenhstein (e.g. `pip install python-Levenshtein`) to suppress this warning.
  warnings.warn(msg)
data:  vector_representation/apt_invalid_operation.py.txt
data:  vector_representation/vbox_guest.py.txt
data:  vector_representation/api.py.txt
data:  vector_representation/_compatibility.py.txt
data:  vector_representation/subtypes.py.txt
data:  vector_representation/tf_utils.py.txt
data:  vector_representation/cudf.py.txt
data:  vector_representation/rewrite.py.txt
data:  vector_representation/_delete.py.txt
data:  vector_representation/microbenchmarks.py.txt
data:  vector_representation/build.py.txt
data:  vector_representation/lfu_cache.py.txt
data:  vector_representation/grad_mode.py.txt
data:  vector_representation/container_resource.py.txt
data:  vector_representation/tensor_engine.py.txt
data:  vector_representation/callstack_sampler.py.txt
data:  vector_representation/clitoolbar.py.txt
data:  vector_representation/creator-ext.py.txt
data:  vector_representation/type1font.py.txt
data:  vector_representation/debug.py.txt
data:  vector_representation/check_colors.py.txt
data:  vector_representation/web_1.py.txt
data:  vector_representation/query.py.txt
data:  vector_representation/cloudwatch.py.txt
data:  vector_representation/deconstruct.py.txt
data:  vector_representation/lru_cache.py.txt
data:  vector_representation/normalizer.py.txt
data:  vector_representation/_get.py.txt
data:  vector_representation/misc.py.txt
data:  vector_representation/util.py.txt
data:  vector_representation/net_printer.py.txt
data:  vector_representation/binary_search_tree_recursive.py.txt
data:  vector_representation/extension.py.txt
data:  vector_representation/client.py.txt
data:  vector_representation/hooks.py.txt
data:  vector_representation/rabbitmq.py.txt
data:  vector_representation/pipeline.py.txt
data:  vector_representation/aststrip.py.txt
data:  vector_representation/exception_handler.py.txt
data:  vector_representation/TrainerBase.py.txt
data:  vector_representation/axisgrid.py.txt
data:  vector_representation/bigarray.py.txt
data:  vector_representation/_io.py.txt
data:  vector_representation/_inspect.py.txt
data:  vector_representation/lazy.py.txt
data:  vector_representation/_io_windows.py.txt
data:  vector_representation/benchmark.py.txt
data:  vector_representation/prompt.py.txt
data:  vector_representation/bptt_sampler.py.txt
data:  vector_representation/create_ava_actions_tf_record.py.txt
data:  vector_representation/eager_tf_policy.py.txt
data:  vector_representation/conf.py.txt
data:  vector_representation/audioVisualization.py.txt
data:  vector_representation/combinerefs.py.txt
data:  vector_representation/quantization.py.txt
data:  vector_representation/providers.py.txt
data:  vector_representation/apt.py.txt
data:  vector_representation/bsdinit.py.txt
data:  vector_representation/_download.py.txt
data:  vector_representation/calendar.py.txt
data:  vector_representation/crypto_box.py.txt
data:  vector_representation/_core.py.txt
data:  vector_representation/dask_cudf.py.txt
data:  vector_representation/create_index.py.txt
data:  vector_representation/constrain.py.txt
data:  vector_representation/registry.py.txt
data:  vector_representation/preprocessing_stage.py.txt
data:  vector_representation/authorization_code.py.txt
data:  vector_representation/category_crossing_benchmark.py.txt
data:  vector_representation/test_torch.py.txt
data:  vector_representation/_write_concurrent.py.txt
data:  vector_representation/bucket_batch_sampler.py.txt
data:  vector_representation/_write_parquet.py.txt
data:  vector_representation/policy_client.py.txt
data:  vector_representation/resource_protector.py.txt
data:  vector_representation/dataframe.py.txt
data:  vector_representation/crash.py.txt
data:  vector_representation/_make.py.txt
data:  vector_representation/_recursive.py.txt
data:  vector_representation/load.py.txt
data:  vector_representation/composition.py.txt
data:  vector_representation/timeout.py.txt
data:  vector_representation/test_utils.py.txt
data:  vector_representation/multi.py.txt
data:  vector_representation/zcbuildout.py.txt
predicts tensor([1.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00,
        1.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00,
        0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.1520e-35, 9.9209e-01,
        1.0000e+00, 1.0000e+00])
predicts tensor([1.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00,
        1.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00,
        1.0000e+00, 1.0000e+00, 2.6792e-10, 1.0000e+00, 1.0000e+00, 1.0000e+00,
        0.0000e+00, 1.0000e+00])
predicts tensor([1., 1., 0., 0., 1., 1., 0., 1., 0., 1., 0., 0., 1., 1., 1., 1., 1., 1.,
        0., 0.])
predicts tensor([1., 0., 1., 1., 0., 1., 1., 0., 0., 1., 0., 1., 1., 0., 1., 1., 1., 0.,
        0., 0.])
predicts tensor([1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00,
        1.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00, 1.0000e+00,
        1.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00, 6.8052e-03, 1.2967e-09,
        0.0000e+00, 0.0000e+00])
predicts tensor([1., 1., 1., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 1., 1., 1., 1., 1.,
        1., 0.])
predicts tensor([1., 1., 1.])
Validation accuracy:  0.7560975609756098
Confusión matrix: 
[[40 20]
 [10 53]]

 The prediction of the following files is incorrect: 
The file vector_representation/locustfile.py.txt is a false negative 
The file vector_representation/check.py.txt is a false positive 
The file vector_representation/auth.py.txt is a false positive 
The file vector_representation/configuration.py.txt is a false positive 
The file vector_representation/commands.py.txt is a false positive 
The file vector_representation/optimizer.py.txt is a false negative 
The file vector_representation/concurrent.py.txt is a false positive 
The file vector_representation/cuttly.py.txt is a false positive 
The file vector_representation/create.py.txt is a false positive 
The file vector_representation/_read.py.txt is a false positive 
The file vector_representation/_timeouts.py.txt is a false positive 
The file vector_representation/conv_utils.py.txt is a false positive 
The file vector_representation/enum_type.py.txt is a false positive 
The file vector_representation/coco_utils.py.txt is a false positive 
The file vector_representation/CoreTest.py.txt is a false positive 
The file vector_representation/pytest.py.txt is a false negative 
The file vector_representation/activate.py.txt is a false positive 
The file vector_representation/rrule.py.txt is a false negative 
The file vector_representation/plugins.py.txt is a false negative 
The file vector_representation/numba_.py.txt is a false negative 
The file vector_representation/chime.py.txt is a false positive 
The file vector_representation/audioAnalysis.py.txt is a false positive 
The file vector_representation/convert.py.txt is a false positive 
The file vector_representation/errors.py.txt is a false negative 
The file vector_representation/rolling.py.txt is a false negative 
The file vector_representation/_config.py.txt is a false negative 
The file vector_representation/binary_search_tree.py.txt is a false positive 
The file vector_representation/util_1.py.txt is a false negative 
The file vector_representation/datastructures.py.txt is a false positive 
The file vector_representation/audacityAnnotation2WAVs.py.txt is a false positive 

Confusion matrix, without normalization
[[40 20]
 [10 53]]
Epoch:  19 , Time:  425.8508458137512 , Training Loss:  1408.5452849070232 , Validation Loss:  7190.973506382534 , accuracy:  0.7560975609756098
############### 

data:  vector_representation/vary.py.txt
data:  vector_representation/circular_linked_list.py.txt
data:  vector_representation/_data_types.py.txt
data:  vector_representation/quantization.py.txt
data:  vector_representation/profile.py.txt
data:  vector_representation/lfu_cache.py.txt
data:  vector_representation/_highlevel_socket.py.txt
data:  vector_representation/load.py.txt
data:  vector_representation/build_directory_md.py.txt
data:  vector_representation/audioVisualization.py.txt
data:  vector_representation/errors.py.txt
data:  vector_representation/registry.py.txt
data:  vector_representation/lazy.py.txt
data:  vector_representation/symbolic_helper.py.txt
data:  vector_representation/audioBasicIO.py.txt
data:  vector_representation/query.py.txt
data:  vector_representation/time.py.txt
data:  vector_representation/_jit_internal.py.txt
data:  vector_representation/worker_test.py.txt
data:  vector_representation/chilpit.py.txt
data:  vector_representation/exception_handler.py.txt
data:  vector_representation/deconstruct.py.txt
data:  vector_representation/brew_cask_dependency.py.txt
data:  vector_representation/option_helpers.py.txt
data:  vector_representation/providers.py.txt
data:  vector_representation/nikola.py.txt
data:  vector_representation/build.py.txt
data:  vector_representation/crypto_scalarmult.py.txt
data:  vector_representation/lock.py.txt
data:  vector_representation/pyparsing.py.txt
data:  vector_representation/create_ava_actions_tf_record.py.txt
data:  vector_representation/mlp_identity_tf.py.txt
data:  vector_representation/_make.py.txt
data:  vector_representation/crypto_box.py.txt
data:  vector_representation/brew.py.txt
data:  vector_representation/test_torch.py.txt
data:  vector_representation/dask.py.txt
data:  vector_representation/training_distributed_v1.py.txt
data:  vector_representation/common_cuda.py.txt
data:  vector_representation/create_index.py.txt
data:  vector_representation/creator.py.txt
data:  vector_representation/attrs.py.txt
data:  vector_representation/_wait.py.txt
data:  vector_representation/_write_parquet.py.txt
data:  vector_representation/pytesseract.py.txt
data:  vector_representation/brew.py.txt
data:  vector_representation/cudf.py.txt
data:  vector_representation/container_resource.py.txt
data:  vector_representation/dist_utils.py.txt
data:  vector_representation/web.py.txt
data:  vector_representation/ext.py.txt
data:  vector_representation/_multierror.py.txt
data:  vector_representation/alignments.py.txt
data:  vector_representation/_dataclasses.py.txt
data:  vector_representation/freeze.py.txt
data:  vector_representation/creator-ext.py.txt
data:  vector_representation/calendar.py.txt
data:  vector_representation/_parking_lot.py.txt
data:  vector_representation/astraea.py.txt
data:  vector_representation/decorators.py.txt
data:  vector_representation/creator-dask.py.txt
data:  vector_representation/_write_dataset.py.txt
data:  vector_representation/cloud.py.txt
data:  vector_representation/_argon2.py.txt
data:  vector_representation/async_context_manager.py.txt
data:  vector_representation/const.py.txt
data:  vector_representation/broker.py.txt
